starttime	seconds	ctime	dtime	ttime	wait
Fri May 13 16:45:58 2016	1463179558	76	1	78	1
Fri May 13 16:45:58 2016	1463179558	76	2	78	2
Fri May 13 16:45:58 2016	1463179558	76	2	78	2
Fri May 13 16:45:58 2016	1463179558	73	4	78	2
Fri May 13 16:45:58 2016	1463179558	76	2	78	2
Fri May 13 16:45:58 2016	1463179558	77	1	78	1
Fri May 13 16:45:58 2016	1463179558	77	1	78	1
Fri May 13 16:45:58 2016	1463179558	77	1	78	1
Fri May 13 16:45:58 2016	1463179558	75	3	78	2
Fri May 13 16:45:58 2016	1463179558	76	3	78	3
Fri May 13 16:45:58 2016	1463179558	76	2	78	2
Fri May 13 16:45:58 2016	1463179558	77	2	78	2
Fri May 13 16:45:58 2016	1463179558	77	1	78	1
Fri May 13 16:45:58 2016	1463179558	76	3	79	3
Fri May 13 16:45:58 2016	1463179558	77	1	79	1
Fri May 13 16:45:58 2016	1463179558	77	2	79	2
Fri May 13 16:45:58 2016	1463179558	74	5	79	4
Fri May 13 16:45:58 2016	1463179558	78	1	79	1
Fri May 13 16:45:58 2016	1463179558	77	2	79	2
Fri May 13 16:45:58 2016	1463179558	77	3	79	2
Fri May 13 16:45:58 2016	1463179558	77	3	79	3
Fri May 13 16:45:58 2016	1463179558	77	3	80	2
Fri May 13 16:45:58 2016	1463179558	77	3	80	3
Fri May 13 16:45:58 2016	1463179558	78	2	80	2
Fri May 13 16:45:58 2016	1463179558	78	2	81	2
Fri May 13 16:45:58 2016	1463179558	78	3	81	3
Fri May 13 16:45:58 2016	1463179558	78	3	81	1
Fri May 13 16:45:58 2016	1463179558	78	3	81	3
Fri May 13 16:45:58 2016	1463179558	78	3	81	3
Fri May 13 16:45:58 2016	1463179558	79	2	81	2
Fri May 13 16:45:58 2016	1463179558	78	3	81	3
Fri May 13 16:45:58 2016	1463179558	78	3	81	3
Fri May 13 16:45:58 2016	1463179558	77	4	82	4
Fri May 13 16:45:58 2016	1463179558	79	3	82	3
Fri May 13 16:45:58 2016	1463179558	79	3	82	3
Fri May 13 16:45:58 2016	1463179558	79	3	82	3
Fri May 13 16:45:58 2016	1463179558	79	3	82	3
Fri May 13 16:45:58 2016	1463179558	78	5	83	4
Fri May 13 16:45:58 2016	1463179558	78	5	83	3
Fri May 13 16:45:58 2016	1463179558	79	5	84	4
Fri May 13 16:45:58 2016	1463179558	78	5	84	4
